LSOA21CD,Local Authority name,dpi normalized,Pct of population speaks no or little English normalized,Pct unemployed or econ inactive normalized,Pct household deprivation normalized,score,LSOA21 Name,pcds
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0RB
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0RD
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0RE
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0RP
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0RZ
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0SB
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0SD
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0SE
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0SF
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0SG
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0SQ
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0SR
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0SW
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0XA
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0YD
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0YF
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0YL
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0YQ
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 0YW
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 7LB
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 7LD
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 7LE
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 7LF
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 7LQ
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 7NW
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 7PZ
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 7QA
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 7RE
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 7RG
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 7RH
E01010733,Bradford,3.02,3.88,7.04,8.98,22.92,Bradford 048C,BD5 7RQ
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S60 1NE
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S60 1SB
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1PH
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1PJ
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1PL
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1PN
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1PR
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1PS
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1PT
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1PW
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1PX
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1PZ
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1QJ
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1QL
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1QN
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1QP
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1QR
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1QS
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1QT
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1QW
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1RJ
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1RL
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1RN
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1RP
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1RQ
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1RR
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1RS
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1RT
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1RU
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1RX
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1RY
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1RZ
E01007769,Rotherham,2.06,4.93,7.01,8.86,22.86,Rotherham 017D,S65 1SA
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B66 1AP
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B66 1AQ
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B66 1DS
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B66 1DT
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B66 1DU
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B66 1DX
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B66 1EP
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7AW
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7BD
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7PJ
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7PL
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7PN
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7PP
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7PQ
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7PR
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7PS
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7PT
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7PU
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7PW
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7PX
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7PY
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7PZ
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7QA
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7QB
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7QD
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7QH
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7QL
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7QN
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7QQ
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7QR
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7QU
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7QX
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7QY
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7QZ
E01010049,Sandwell,2.46,6.71,5.47,8.2,22.84,Sandwell 023D,B67 7RB
E01013713,Leicester,1.15,8.36,4.84,8.45,22.8,Leicester 010A,LE4 6AS
E01013713,Leicester,1.15,8.36,4.84,8.45,22.8,Leicester 010A,LE4 6JD
E01013713,Leicester,1.15,8.36,4.84,8.45,22.8,Leicester 010A,LE4 6JE
E01013713,Leicester,1.15,8.36,4.84,8.45,22.8,Leicester 010A,LE4 6JF
E01013713,Leicester,1.15,8.36,4.84,8.45,22.8,Leicester 010A,LE4 6JH
E01013713,Leicester,1.15,8.36,4.84,8.45,22.8,Leicester 010A,LE4 6JL
E01013713,Leicester,1.15,8.36,4.84,8.45,22.8,Leicester 010A,LE4 6JT
E01013713,Leicester,1.15,8.36,4.84,8.45,22.8,Leicester 010A,LE4 6JU
E01013713,Leicester,1.15,8.36,4.84,8.45,22.8,Leicester 010A,LE4 6JX
E01013713,Leicester,1.15,8.36,4.84,8.45,22.8,Leicester 010A,LE4 6LA
E01013713,Leicester,1.15,8.36,4.84,8.45,22.8,Leicester 010A,LE4 6LB
E01013713,Leicester,1.15,8.36,4.84,8.45,22.8,Leicester 010A,LE4 6LE
E01013713,Leicester,1.15,8.36,4.84,8.45,22.8,Leicester 010A,LE4 6NH
E01013713,Leicester,1.15,8.36,4.84,8.45,22.8,Leicester 010A,LE4 6PN
E01013713,Leicester,1.15,8.36,4.84,8.45,22.8,Leicester 010A,LE4 6PQ
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0DL
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0DP
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0GX
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0SA
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0SB
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0SD
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0SE
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0SF
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0SG
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0SH
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0SL
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0SP
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0SQ
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0TA
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0TH
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0TL
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0TN
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0TQ
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0TR
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0TW
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0TX
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0TZ
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0UD
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0UE
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0UF
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0UG
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0UU
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0UW
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0UX
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0UY
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0UZ
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0WG
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0WH
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0WJ
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0WP
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0WR
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0WS
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0WY
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0XE
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0YZ
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0ZP
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0ZQ
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0ZW
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0ZX
E01013748,Leicester,2.3,4.51,6.84,9.11,22.76,Leicester 018D,LE2 0ZY
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8BW
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8DH
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8DL
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8DS
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8DT
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8DU
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8DW
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8DX
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8DZ
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8EA
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8EY
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8JL
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8JZ
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8LF
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8LP
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8LW
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8NB
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8ND
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8NE
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8NF
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8NG
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8NH
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8NJ
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8NL
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8NN
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8NP
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8NQ
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8NR
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8NS
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8NT
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8NU
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8NW
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8NX
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8PA
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8PB
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8PD
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8PE
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8PF
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8PG
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8PH
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8PJ
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8PT
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8PU
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8YR
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8YS
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 8YY
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 9DJ
E01010843,Bradford,1.71,4.45,6.93,9.66,22.75,Bradford 041D,BD8 9DL
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6PZ
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6QB
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6QF
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6RH
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6SN
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6UN
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6UT
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6UU
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6WA
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6WD
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6WE
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6WF
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6WG
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6WH
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6WL
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6WN
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6WU
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6WW
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 6WX
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 8EY
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 8FB
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 8FD
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 8GH
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 8GJ
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 8GL
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 8GN
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 8GP
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 8HW
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 8NN
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 8PT
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 8PU
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 8PX
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 8PY
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 8QA
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 8QZ
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE23 8RA
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6PZ
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6QB
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6QF
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6RH
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6SN
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6UQ
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6UT
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6UU
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6UW
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6WA
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6WD
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6WE
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6WF
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6WG
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6WH
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6WN
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6WU
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6WW
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 6WX
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 8EY
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 8FB
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 8FD
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 8GH
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 8GJ
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 8GL
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 8GN
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 8GP
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 8HW
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 8NN
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 8PT
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 8PU
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 8PX
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 8PY
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 8QA
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 8QZ
E01013484,Derby,3.53,4.63,6.19,8.38,22.73,Derby 018C,DE3 8RA
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3LA
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3LB
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3LD
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3LL
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3LQ
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3LR
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3LT
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3ND
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3NE
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3NH
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3NJ
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3NT
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3NU
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3NW
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3PA
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3PB
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3PF
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3PG
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3PH
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3PJ
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3QN
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3QP
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3RH
E01013658,Leicester,1.07,8.6,4.51,8.52,22.7,Leicester 017D,LE5 3RJ
